"fakecode";"fakelat";"fakelong"
"NE25 0QA";"55.07269469026551";"-1.519491150442477"
"NE36 0RX";"54.94608133971292";"-1.4398325358851671"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"NE7 7PL";"55.00011643835617";"-1.5787226027397256"
"TQ12 4JJ";"50.52563374485606";"-3.5782427983539047"
"DH9 8TU";"54.865975206611544";"-1.7352479338842994"
"YO12 7RA";"54.285572916666766";"-0.40782812500000004"
"NE34 9SE";"54.966928251120976";"-1.4509596412556054"
"DH9 8TU";"54.865975206611544";"-1.7352479338842994"
"NE3 4XN";"55.002996226415185";"-1.6345622641509432"
"TS17 0SP";"54.52522508038587";"-1.3066141479099664"
"NE21 5AZ";"54.95965405405409";"-1.7094972972972986"
"NE11 0QP";"54.92825991189427";"-1.6214008810572684"
"NE2 3LD";"54.99575675675676";"-1.6083423423423426"
"NE4 6JG";"54.97197484276719";"-1.6344968553459116"
"DH1 4BG";"54.77814545454546";"-1.5874863636363652"
"SR3 4JB";"54.88658333333337";"-1.4273958333333323"
"NE32 5PR";"54.97151666666665";"-1.489720833333335"
"DL14 0EZ";"54.65488888888888";"-1.7404490740740746"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"NE5 1TU";"55.00084753363235";"-1.714874439461884"
"NE3 4XN";"55.002996226415185";"-1.6345622641509432"
"SW16 6QF";"51.424717073170726";"-0.13932682926829273"
"NE2 4AB";"54.983932692307704";"-1.6208750000000003"
"SR6 7UY";"54.953664031620576";"-1.384806324110673"
"NE30 2ER";"55.01924875621879";"-1.4405572139303489"
"NE4 9EP";"54.982168181818146";"-1.6541318181818179"
"NE7 7PL";"55.00011643835617";"-1.5787226027397256"
"NE3 4XN";"55.002996226415185";"-1.6345622641509432"
"NE3 4XN";"55.002996226415185";"-1.6345622641509432"
"NE33 2JR";"55.00060126582276";"-1.426329113924051"
"NE30 4JR";"55.023068027210904";"-1.4282517006802722"
"NE5 1TU";"55.00084753363235";"-1.714874439461884"
"NE23 6HH";"55.0794798534799";"-1.580695970695971"
"NE30 4JR";"55.023068027210904";"-1.4282517006802722"
"NE30 2ER";"55.01924875621879";"-1.4405572139303489"
"NE26 2AX";"55.04170454545464";"-1.441060606060606"
"NE9 5UN";"54.942191056910545";"-1.5926666666666685"
"NE9 5UN";"54.942191056910545";"-1.5926666666666685"
"NE34 6DU";"54.98025263157897";"-1.4078789473684203"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"NE15 0JA";"54.99870786516852";"-1.8160337078651692"
"NE20 9RA";"55.0435056179775";"-1.7516104868913858"
"DH3 4EY";"54.850746987951844";"-1.5487650602409642"
"NE9 5UN";"54.942191056910545";"-1.5926666666666685"
"NE9 5UN";"54.942191056910545";"-1.5926666666666685"
"NE9 5UN";"54.942191056910545";"-1.5926666666666685"
"NE24 3TF";"55.11637872340428";"-1.5098127659574454"
"NE3 1AR";"55.007152777777755";"-1.6117037037037054"
"SR7 8HQ";"54.83058208955206";"-1.360059701492539"
"NE66 1UW";"55.41130000000013";"-1.7056291666666685"
"NE3 2SL";"55.01722996515685";"-1.6492613240418112"
"NE25 8BH";"55.03918974358952";"-1.4595589743589743"
"NE4 5EQ";"54.976814814814766";"-1.6327259259259252"
"NE3 2SL";"55.01722996515685";"-1.6492613240418112"
"DL3 7TZ";"54.52587777777771";"-1.5600833333333342"
"NE16 4SJ";"54.945594871794924";"-1.6754974358974362"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"DH1 1DS";"54.78525688073398";"-1.5471376146788998"
"DH1 1DS";"54.78525688073398";"-1.5471376146788998"
"DL16 6JT";"54.70574716981134";"-1.5951811320754739"
"NE3 2DW";"55.02254644808743";"-1.6195573770491805"
"NE7 7PL";"55.00011643835617";"-1.5787226027397256"
"NE23 7RA";"55.0605529411765";"-1.5753843137254904"
"NE37 1AR";"54.91074058577412";"-1.5373556485355657"
"NE1 6NA";"54.973696969696995";"-1.6082575757575757"
"NE6 4XY";"54.98362389380526";"-1.5508982300884961"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"NE3 1AR";"55.007152777777755";"-1.6117037037037054"
"NE2 4AB";"54.983932692307704";"-1.6208750000000003"
"SR6 7UY";"54.953664031620576";"-1.384806324110673"
"DH5 0HF";"54.81250568181806";"-1.4445284090909098"
"DH7 7LN";"54.778072538860094";"-1.6385544041450777"
"NE38 0HE";"54.89649664429529";"-1.5433892617449674"
"NE4 9EP";"54.982168181818146";"-1.6541318181818179"
"TS18 4LA";"54.564901960784326";"-1.331725490196078"
"DN10 6QH";"53.43465296803653";"-1.0113424657534258"
"DH1 4BG";"54.77814545454546";"-1.5874863636363652"
"NE1 5PW";"54.97226315789478";"-1.615776315789473"
"LS14 1DD";"53.83074691358028";"-1.4689506172839502"
"NE4 6JG";"54.97197484276719";"-1.6344968553459116"
"DH8 0NT";"54.87332589285712";"-1.84791517857143"
"NE10 8XJ";"54.943603960396025";"-1.540504950495049"
"M30 9RT";"53.49189099526072";"-2.3419857819905228"
"NE20 9RA";"55.0435056179775";"-1.7516104868913858"
"NE20 9RA";"55.0435056179775";"-1.7516104868913858"
"NE4 5EQ";"54.976814814814766";"-1.6327259259259252"
"DH7 8QH";"54.752007936507916";"-1.6265238095238095"
"NE1 8DX";"54.97762903225804";"-1.6092258064516125"
"NE37 1AR";"54.91074058577412";"-1.5373556485355657"
"NE43 7NT";"54.94908181818178";"-1.9048409090909078"
"NE25 0QA";"55.07269469026551";"-1.519491150442477"
"NE1 3JA";"54.969262295081954";"-1.6090491803278688"
"NE3 4XN";"55.002996226415185";"-1.6345622641509432"
"NE16 4SJ";"54.945594871794924";"-1.6754974358974362"
"NE29 9HG";"55.021962121212134";"-1.4572651515151516"
"NE30 2ER";"55.01924875621879";"-1.4405572139303489"
"NE4 5EQ";"54.976814814814766";"-1.6327259259259252"
"NE13 8DR";"55.02477777777777";"-1.6904444444444446"
"NE3 4XN";"55.002996226415185";"-1.6345622641509432"
"NE4 5EQ";"54.976814814814766";"-1.6327259259259252"
"NE2 4AB";"54.983932692307704";"-1.6208750000000003"
"NE4 8AH";"54.971867549668836";"-1.6538079470198663"
"NE1 7DQ";"54.977";"-1.6133392857142856"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"NE4 5EQ";"54.976814814814766";"-1.6327259259259252"
"DH7 7LN";"54.778072538860094";"-1.6385544041450777"
"NE25 9YE";"55.042602620087365";"-1.4785196506550224"
"NE5 5QJ";"54.99653787878785";"-1.6989545454545445"
"NE46 2LT";"54.964542857142796";"-2.1206971428571433"
"NE5 1TU";"55.00084753363235";"-1.714874439461884"
"NE65 0JY";"55.33474754098367";"-1.5923868852459018"
"NE3 2SL";"55.01722996515685";"-1.6492613240418112"
"NE16 5QN";"54.93316333333331";"-1.684226666666667"
"NE10 9EF";"54.946990654205685";"-1.5684345794392536"
"NE33 3BZ";"54.9916545454546";"-1.418448484848485"
"NE47 7JE";"54.98047191011236";"-2.356303370786516"
"NE47 7JE";"54.98047191011236";"-2.356303370786516"
"NE23 6HH";"55.0794798534799";"-1.580695970695971"
"SR6 9EZ";"54.926882926829315";"-1.376121951219512"
"NE2 3LD";"54.99575675675676";"-1.6083423423423426"
"TS27 3BW";"54.70089928057556";"-1.2721079136690645"
"CA7 3DP";"54.77309844559584";"-3.311450777202073"
"EC1M 5RD";"51.523016129032264";"-0.10232258064516132"
"NE62 5HH";"55.162512727272855";"-1.5923309090909101"
"NE3 3TB";"55.00919767441871";"-1.6459573643410847"
"NE3 1AR";"55.007152777777755";"-1.6117037037037054"
"NE8 2NA";"54.95758536585371";"-1.6196341463414632"
"NE12 8JB";"55.01505668016187";"-1.5827327935222677"
"NE2 4AB";"54.983932692307704";"-1.6208750000000003"
"NE23 3GX";"55.1016532258064";"-1.582467741935484"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"NE20 9RA";"55.0435056179775";"-1.7516104868913858"
"NE63 9FT";"55.180617747440266";"-1.5514436860068257"
"NE25 8BH";"55.03918974358952";"-1.4595589743589743"
"NE40 3HQ";"54.97291983122362";"-1.760852320675105"
"NE9 5UN";"54.942191056910545";"-1.5926666666666685"
"NE11 9BL";"54.95166176470592";"-1.6453786764705858"
"NE42 6NP";"54.96488304093565";"-1.8660175438596485"
"DH4 4TE";"54.86071255060729";"-1.4808016194331992"
"NE25 0QA";"55.07269469026551";"-1.519491150442477"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"NE41 8EN";"54.976935483870975";"-1.8192795698924729"
"NE26 3ST";"55.04864102564106";"-1.4594294871794873"
"NE46 3EW";"54.974729729729845";"-2.1098324324324333"
"NE1 6ES";"54.97123076923078";"-1.6116923076923075"
"NE8 3NS";"54.958250000000035";"-1.58979347826087"
"NE2 3LD";"54.99575675675676";"-1.6083423423423426"
"NE2 3LD";"54.99575675675676";"-1.6083423423423426"
"NE39 2BX";"54.92894666666665";"-1.7690133333333347"
"EH33 2BL";"55.93869270833309";"-2.951927083333332"
"NE15 7UB";"54.98154040404043";"-1.6920202020202024"
"DH1 3EE";"54.77004807692302";"-1.5757932692307695"
"DL10 6RN";"54.43715463917527";"-1.6306237113402053"
"NE25 9YE";"55.042602620087365";"-1.4785196506550224"
"NE9 6TU";"54.931969594594555";"-1.5925675675675681"
"NE3 3TB";"55.00919767441871";"-1.6459573643410847"
"NE1 4XQ";"54.97298888888888";"-1.6196111111111111"
"SK7 3BR";"53.377082278481";"-2.1612658227848103"
"NE2 3LD";"54.99575675675676";"-1.6083423423423426"
"NE2 2RR";"54.991991803278715";"-1.6003688524590172"
"NE8 1NL";"54.95830909090911";"-1.6057575757575762"
"NE3 4XN";"55.002996226415185";"-1.6345622641509432"
"NE7 7PL";"55.00011643835617";"-1.5787226027397256"
"SR6 8DS";"54.9358666666667";"-1.3783999999999994"
"NE2 3LD";"54.99575675675676";"-1.6083423423423426"
"NE13 6DZ";"55.0546148148148";"-1.6292296296296283"
"SR6 0LQ";"54.91850354609923";"-1.3736950354609936"
"NE25 8BH";"55.03918974358952";"-1.4595589743589743"
"DH1 4BG";"54.77814545454546";"-1.5874863636363652"
"NE32 5PR";"54.97151666666665";"-1.489720833333335"
"SR6 7UY";"54.953664031620576";"-1.384806324110673"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"NE3 4XN";"55.002996226415185";"-1.6345622641509432"
"NE2 4AB";"54.983932692307704";"-1.6208750000000003"
"TS9 7JH";"54.42473983739837";"-1.1725691056910572"
"NE30 4JR";"55.023068027210904";"-1.4282517006802722"
"NE15 9ED";"54.99550847457626";"-1.7503107344632762"
"SR6 7UY";"54.953664031620576";"-1.384806324110673"
"DL1 5DF";"54.51932022471903";"-1.5528089887640446"
"NE9 6TU";"54.931969594594555";"-1.5925675675675681"
"NE63 8DQ";"55.179481651376086";"-1.5791605504587178"
"NE9 6TU";"54.931969594594555";"-1.5925675675675681"
"NE41 8EN";"54.976935483870975";"-1.8192795698924729"
"DL14 6HX";"54.6521654411766";"-1.6781102941176465"
"NE40 4QR";"54.96149612403112";"-1.7826395348837194"
"DH1 1DS";"54.78525688073398";"-1.5471376146788998"
"NE3 1AR";"55.007152777777755";"-1.6117037037037054"
"SR6 9EZ";"54.926882926829315";"-1.376121951219512"
"NE34 7EG";"54.97838207547171";"-1.3940330188679246"
"NE30 4JR";"55.023068027210904";"-1.4282517006802722"
"DL3 9EA";"54.5336286764706";"-1.5825036764705884"
"NE25 0QA";"55.07269469026551";"-1.519491150442477"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"DH9 0UE";"54.87650777202079";"-1.6807202072538858"
"TS20 1EG";"54.59261363636356";"-1.3172424242424243"
"NE2 4AB";"54.983932692307704";"-1.6208750000000003"
"NE20 9RA";"55.0435056179775";"-1.7516104868913858"
"NE12 8JB";"55.01505668016187";"-1.5827327935222677"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"TS1 3DW";"54.570729166666645";"-1.2316041666666664"
"NE3 2SL";"55.01722996515685";"-1.6492613240418112"
"NE10 8XJ";"54.943603960396025";"-1.540504950495049"
"NE22 6HB";"55.132737588652496";"-1.6096028368794328"
"NE7 7PL";"55.00011643835617";"-1.5787226027397256"
"NE61 5JP";"55.23438759689913";"-1.5791976744186058"
"NE20 9RA";"55.0435056179775";"-1.7516104868913858"
"NE16 6QQ";"54.90639024390251";"-1.7302560975609764"
"NE10 8XJ";"54.943603960396025";"-1.540504950495049"
"NE64 6PR";"55.185475409836094";"-1.5148524590163936"
"NE6 2LD";"54.97476470588238";"-1.5693970588235278"
"NE70 7DT";"55.59524166666668";"-1.815741666666666"
"SR4 7UY";"54.90265517241388";"-1.4051767241379316"
"NE3 2DW";"55.02254644808743";"-1.6195573770491805"
"NE4 5EQ";"54.976814814814766";"-1.6327259259259252"
"SR6 0LQ";"54.91850354609923";"-1.3736950354609936"
"S9  5GE";"53.39341573033709";"-1.4132134831460679"
"NE32 5PR";"54.97151666666665";"-1.489720833333335"
"NE43 7NT";"54.94908181818178";"-1.9048409090909078"
"NE42 6NP";"54.96488304093565";"-1.8660175438596485"
"NE5 5QJ";"54.99653787878785";"-1.6989545454545445"
"CA8 9LE";"54.890094017094";"-2.7583247863247866"
"NE15 7UB";"54.98154040404043";"-1.6920202020202024"
"NE29 9HG";"55.021962121212134";"-1.4572651515151516"
"NE26 4DB";"55.0781788617886";"-1.4744959349593498"
"NE61 6LP";"55.1552125000001";"-1.6577666666666648"
"NE16 4SJ";"54.945594871794924";"-1.6754974358974362"
"NE20 9RA";"55.0435056179775";"-1.7516104868913858"
"GL7 7JQ";"51.764517857142856";"-1.997107142857143"
"NE2 4AB";"54.983932692307704";"-1.6208750000000003"
"NE1 6ES";"54.97123076923078";"-1.6116923076923075"
"EH6 7JG";"55.97222000000001";"-3.1590666666666642"
"NE28 9BN";"55.00986363636365";"-1.5216174242424232"
"SW14 8DN";"51.466937198067455";"-0.2615024154589372"
"NE28 8DW";"54.99778217821782";"-1.541584158415842"
"NE39 2BX";"54.92894666666665";"-1.7690133333333347"
"NE28 8DW";"54.99778217821782";"-1.541584158415842"
"NE3 4XN";"55.002996226415185";"-1.6345622641509432"
"IV44 8RD";"57.11211111111112";"-5.881555555555555"
"NE1 3JA";"54.969262295081954";"-1.6090491803278688"
"NE29 8DA";"55.02110416666658";"-1.4784218750000002"
"NE7 7PL";"55.00011643835617";"-1.5787226027397256"
"DH6 4RT";"54.72192307692303";"-1.492899038461538"
"SR3 2JJ";"54.86754693877545";"-1.408163265306123"
"SR2 8LQ";"54.89768711656443";"-1.3715276073619638"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"TS5 7LD";"54.548114678898855";"-1.245816513761469"
"NE43 7NT";"54.94908181818178";"-1.9048409090909078"
"NE7 7PL";"55.00011643835617";"-1.5787226027397256"
"NE1 4XQ";"54.97298888888888";"-1.6196111111111111"
"TS10 1EZ";"54.61472769953068";"-1.0732957746478866"
"NE13 7BA";"55.04708450704226";"-1.6490492957746463"
"DH1 3EE";"54.77004807692302";"-1.5757932692307695"
"NE6 2LD";"54.97476470588238";"-1.5693970588235278"
"NE4 9EP";"54.982168181818146";"-1.6541318181818179"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"NE6 1PL";"54.975515384615406";"-1.580915384615384"
"NE17 7EP";"54.91385365853659";"-1.816286585365853"
"WR2 5LZ";"52.19115999999986";"-2.244537777777779"
"NE3 4XN";"55.002996226415185";"-1.6345622641509432"
"NE24 3TF";"55.11637872340428";"-1.5098127659574454"
"CV37 6SA";"52.195419230769275";"-1.7072384615384617"
"DE15 0DW";"52.809790909090864";"-1.595604545454547"
"NE61 3JL";"55.183789954337854";"-1.7201415525114145"
"NE33 1BS";"54.997863636363576";"-1.4351000000000012"
"DH9 0UE";"54.87650777202079";"-1.6807202072538858"
"NE9 6TU";"54.931969594594555";"-1.5925675675675681"
"NE6 4XY";"54.98362389380526";"-1.5508982300884961"
"NE26 2AX";"55.04170454545464";"-1.441060606060606"
"DH2 3TN";"54.84374137931029";"-1.5952370689655178"
"NE32 5PR";"54.97151666666665";"-1.489720833333335"
"NE28 8DW";"54.99778217821782";"-1.541584158415842"
"NE9 6TU";"54.931969594594555";"-1.5925675675675681"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"NE3 3TB";"55.00919767441871";"-1.6459573643410847"
"NE6 4XY";"54.98362389380526";"-1.5508982300884961"
"NE2 2RR";"54.991991803278715";"-1.6003688524590172"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"NE12 9RN";"55.021977777777735";"-1.554783333333334"
"NE23 2FJ";"55.09153773584904";"-1.5720566037735837"
"NE3 3TB";"55.00919767441871";"-1.6459573643410847"
"DL15 8JD";"54.702836158192056";"-1.7505649717514138"
"NE65 0JY";"55.33474754098367";"-1.5923868852459018"
"NE3 2SL";"55.01722996515685";"-1.6492613240418112"
"SW6 3BN";"51.47158767772498";"-0.199308056872038"
"NE3 2SL";"55.01722996515685";"-1.6492613240418112"
"NE9 5UN";"54.942191056910545";"-1.5926666666666685"
"NE30 2ER";"55.01924875621879";"-1.4405572139303489"
"NE2 1NQ";"54.982873493975866";"-1.5974036144578323"
"NE24 4SD";"55.11899500000003";"-1.5390700000000004"
"TS17 5GW";"54.52297709923665";"-1.3230458015267172"
"NE47 7JE";"54.98047191011236";"-2.356303370786516"
"NE43 7NT";"54.94908181818178";"-1.9048409090909078"
"NE7 7PL";"55.00011643835617";"-1.5787226027397256"
"NE39 2BX";"54.92894666666665";"-1.7690133333333347"
"NE28 9BN";"55.00986363636365";"-1.5216174242424232"
"DL1 3JD";"54.55224999999994";"-1.5297163461538457"
"DL7 9RE";"54.305141592920364";"-1.5047433628318603"
"NE15 8UQ";"54.98339207048466";"-1.7225947136563888"
"NE5 1TU";"55.00084753363235";"-1.714874439461884"
"DH7 9RA";"54.785949324324434";"-1.6958006756756754"
"NE2 2RR";"54.991991803278715";"-1.6003688524590172"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"NE61 2TA";"55.16100000000004";"-1.6897426160337554"
"SR6 8DS";"54.9358666666667";"-1.3783999999999994"
"NE40 3HQ";"54.97291983122362";"-1.760852320675105"
"NE20 9RA";"55.0435056179775";"-1.7516104868913858"
"NE10 8XJ";"54.943603960396025";"-1.540504950495049"
"NE39 1JY";"54.92160624999999";"-1.7494625000000013"
"NE20 9RA";"55.0435056179775";"-1.7516104868913858"
"NE40 4QR";"54.96149612403112";"-1.7826395348837194"
"NE3 1AR";"55.007152777777755";"-1.6117037037037054"
"NE65 0JY";"55.33474754098367";"-1.5923868852459018"
"DH7 0NJ";"54.82357487922699";"-1.7365314009661839"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"NE38 0HE";"54.89649664429529";"-1.5433892617449674"
"NE37 1AR";"54.91074058577412";"-1.5373556485355657"
"NE46 4EZ";"55.01172000000003";"-2.109462222222224"
"NE3 1AR";"55.007152777777755";"-1.6117037037037054"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"NE1 4XQ";"54.97298888888888";"-1.6196111111111111"
"NE9 6TU";"54.931969594594555";"-1.5925675675675681"
"NE8 3NS";"54.958250000000035";"-1.58979347826087"
"NE16 4SJ";"54.945594871794924";"-1.6754974358974362"
"DH1 4BG";"54.77814545454546";"-1.5874863636363652"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"DH3 3QB";"54.85610407239823";"-1.5721493212669693"
"NE8 4NP";"54.9511256281406";"-1.6065376884422125"
"DH4 4TE";"54.86071255060729";"-1.4808016194331992"
"SR6 8DS";"54.9358666666667";"-1.3783999999999994"
"TS26 0XA";"54.69424738675959";"-1.2412822299651585"
"NE7 7PL";"55.00011643835617";"-1.5787226027397256"
"NE34 9SE";"54.966928251120976";"-1.4509596412556054"
"NE34 9SE";"54.966928251120976";"-1.4509596412556054"
"NE4 5EQ";"54.976814814814766";"-1.6327259259259252"
"SR4 7UY";"54.90265517241388";"-1.4051767241379316"
"DH1 2DX";"54.77493511450391";"-1.5361641221374034"
"NE29 9HG";"55.021962121212134";"-1.4572651515151516"
"NE29 9HG";"55.021962121212134";"-1.4572651515151516"
"NE5 2SY";"54.98997864768687";"-1.683334519572953"
"NE63 8DQ";"55.179481651376086";"-1.5791605504587178"
"NE9 5UN";"54.942191056910545";"-1.5926666666666685"
"NE32 5PR";"54.97151666666665";"-1.489720833333335"
"NE15 0JA";"54.99870786516852";"-1.8160337078651692"
"NE32 5PR";"54.97151666666665";"-1.489720833333335"
"BN3 6PN";"50.84288235294118";"-0.16590336134453784"
"NE12 6HA";"55.0360000000001";"-1.5643383838383838"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"NE3 1AR";"55.007152777777755";"-1.6117037037037054"
"OX7 6QA";"51.88516000000002";"-1.611293333333333"
"NE61 1HT";"55.16962264150945";"-1.6878962264150958"
"NE61 2TA";"55.16100000000004";"-1.6897426160337554"
"NE3 2SL";"55.01722996515685";"-1.6492613240418112"
"SR5 5PQ";"54.92727804878052";"-1.4247170731707313"
"NE10 8XJ";"54.943603960396025";"-1.540504950495049"
"NE24 5HP";"55.12681775700934";"-1.5310327102803738"
"NE6 5LJ";"54.986577981651415";"-1.5775825688073402"
"NE15 8UQ";"54.98339207048466";"-1.7225947136563888"
"NE16 3DY";"54.95429268292685";"-1.6817073170731716"
"NE3 2DW";"55.02254644808743";"-1.6195573770491805"
"NE3 2DW";"55.02254644808743";"-1.6195573770491805"
"NE3 4XN";"55.002996226415185";"-1.6345622641509432"
"NE23 1TP";"55.093266129032216";"-1.5887096774193552"
"YO23 1NW";"53.95025136612014";"-1.086584699453552"
"NE28 8DW";"54.99778217821782";"-1.541584158415842"
"NE13 6DZ";"55.0546148148148";"-1.6292296296296283"
"NE43 7NT";"54.94908181818178";"-1.9048409090909078"
"NE38 7LG";"54.89907692307693";"-1.5197692307692292"
"NE23 8HW";"55.087234567901206";"-1.6056049382716047"
"NE2 1NQ";"54.982873493975866";"-1.5974036144578323"
"NE3 4XN";"55.002996226415185";"-1.6345622641509432"
"NE20 9RA";"55.0435056179775";"-1.7516104868913858"
"NE5 5QJ";"54.99653787878785";"-1.6989545454545445"
"NE26 4DB";"55.0781788617886";"-1.4744959349593498"
"NE5 2SY";"54.98997864768687";"-1.683334519572953"
"NE34 0PE";"54.97522222222225";"-1.4312222222222224"
"NE10 9EF";"54.946990654205685";"-1.5684345794392536"
"NE43 7NT";"54.94908181818178";"-1.9048409090909078"
"NE3 2DW";"55.02254644808743";"-1.6195573770491805"
"NE7 7PL";"55.00011643835617";"-1.5787226027397256"
"DH4 4TE";"54.86071255060729";"-1.4808016194331992"
"NE66 4LN";"55.43387116564413";"-1.9223128834355823"
"NE28 9BN";"55.00986363636365";"-1.5216174242424232"
"NE7 7PL";"55.00011643835617";"-1.5787226027397256"
"NE7 7PL";"55.00011643835617";"-1.5787226027397256"
"NE6 2LD";"54.97476470588238";"-1.5693970588235278"
"TS10 2LQ";"54.60381102362199";"-1.055248031496063"
"NE29 9HG";"55.021962121212134";"-1.4572651515151516"
"NE2 3LD";"54.99575675675676";"-1.6083423423423426"
"SR7 0JB";"54.843790123456785";"-1.3654320987654327"
"SR7 0JB";"54.843790123456785";"-1.3654320987654327"
"NE9 5UN";"54.942191056910545";"-1.5926666666666685"
"EH3 9DQ";"55.94520526315796";"-3.201463157894739"
"DL3 6NW";"54.53334358974363";"-1.5596410256410258"
"NE31 1EZ";"54.97663673469371";"-1.5155755102040818"
"DH4 7RF";"54.87312206572781";"-1.4940375586854473"
"TD9 7LH";"55.426485074626896";"-2.820410447761193"
"NE37 1AR";"54.91074058577412";"-1.5373556485355657"
"NE25 8BH";"55.03918974358952";"-1.4595589743589743"
"NE7 7PL";"55.00011643835617";"-1.5787226027397256"
"NE24 3TF";"55.11637872340428";"-1.5098127659574454"
"NE28 0DP";"55.00083766233765";"-1.4949545454545452"
"NE9 6TU";"54.931969594594555";"-1.5925675675675681"
"NE9 5UN";"54.942191056910545";"-1.5926666666666685"
"NE3 4XN";"55.002996226415185";"-1.6345622641509432"
"NE61 1HT";"55.16962264150945";"-1.6878962264150958"
"NE44 6BT";"54.94369411764702";"-1.9772941176470582"
"NE15 6NF";"54.974350993377556";"-1.6753841059602659"
"NE28 9BN";"55.00986363636365";"-1.5216174242424232"
"TD15 2RG";"55.73056869009582";"-2.0061086261980807"
"NE9 5UN";"54.942191056910545";"-1.5926666666666685"
