"17","0","0000-00-00","00:00:00","Book","Public","in Library","Space Invaders: Issues of Presentation, Context and Meaning in Contemporary Art","02.VILL","1","","0","","0","","1993-00-00","Year","854324720","","Staff","","","0","0","0","Staff","0","0","0","Public","0","0","0","64","100","2","0","0","","","","","","",""
"18","0","0000-00-00","00:00:00","Book","Public","in Library","Art of the Sixties","03.ADAM","1","","0","","0","","1984-00-00","Year","0907408850","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","77","100","3","0","0","","","","","","",""
"19","0","0000-00-00","00:00:00","Book","Public","in Library","Art Since 1960","03.ARCH","1","","0","","0","","1997-00-00","Year","0500202982","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","73","100","3","0","0","","","","","","",""
"20","0","0000-00-00","00:00:00","Book","Public","in Library","A History of 20th Century Art","03.BLIS","1","","0","","0","204","2001-00-00","Year","2080105647","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","77","100","1","0","0","","","","An exhilarating, thematically organized account of all aspects of twentieth-century art, from architecture to video Here is a history of twentieth-century art which breaks away from the shackles of more traditional accounts. Rather than confining the century to a year-by-year narrative, the author Bernard Blistene - one of France's leading curators and art historians - has compiled an up-beat book, presenting the principal tendencies, movements and figureheads of twentieth-century art in a series of thematically organized chapters. The author presents the essential contributions of movements from the early part of the century, including Fauvism, Cubism, Dada, Expressionism, and Surrealism, but also looks at the return to Classicism after the First World War; the parallel development of American and European art from the 1950s onwards; and the evolution of architecture over the decades. Also vital to this new account are arts other than painting and sculpture - design, photography, cinema and video - which played such a pivotal role through the century. ","","","Cat?\
Still missing Sep 2010"
"21","0","0000-00-00","00:00:00","Book","Public","in Library","What is art today? Qu'est-ce que l'art (aujourd'hui)","03.BOUS","1","","0","","0","","2002-00-00","Year","2842783980","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","75","100","2","0","0","","","","","","",""
"22","0","0000-00-00","00:00:00","Book","Public","in Library","Artists' Stories","03.BUTL","1","","0","","0","","1996-00-00","Year","0907730248","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","100","99","2","0","0","","","","","","",""
"23","0","0000-00-00","00:00:00","Book","Public","in Library","From Modernism to Postmodernism: An anthology","03.CAHO","1","","0","","0","","2002-00-00","Year","0631232103","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","65","100","2","0","0","","","","","","",""
"24","0","0000-00-00","00:00:00","Book","Public","in Library","Hyper Mental: Rampant Reality 1950-2000 From Salvador Dali to Jeff Koons","03.CURI","1","","0","","0","","2000-00-00","Year","3906574113","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","73","100","3","0","0","","","","","","",""
"25","0","0000-00-00","00:00:00","Book","Public","in Library","Factor 1991","13.ENFA","2","","0","","0","36","1991-00-00","Year","0952122170","","Staff","","","0","0","0","Staff","0","0","0","Public","0","0","0","100","88","2","0","0","","","","The second in the FACTORS series of books, devoted the recent history of art and technology, takes as its subject 1991: a year in which the world witnessed dramatic political events on live television via satellite - real-time had become instantly mediated. Ted Turner was declared Time's 'Man of the Year', whilst Jean Baudrillard declared, 'The Gulf War did not take place'.","","",""
"26","0","0000-00-00","00:00:00","Book","Public","in Library","Quotidiana: The Continuity of the Everyday in 20th Century Art","03.GIAN","1","","0","","0","","2000-00-00","Year","8881582619","","Staff","","","0","0","0","Staff","0","0","0","Public","0","0","0","71","100","1","0","0","","","","","","",""
"27","0","0000-00-00","00:00:00","Book","Public","in Library","La casa, il corpo, il cuore (the house, the body, the heart)","03.HEGY","1","","0","","0","","1999-00-00","Year","3900776814","","Staff","","","0","0","0","Staff","0","0","0","Public","0","0","0","77","100","2","0","0","","","","","","",""
"28","0","0000-00-00","00:00:00","Book","Public","in Library","Contemporary Art","03.HONN","1","","0","","0","","1990-00-00","Year","3822800759","","Staff","","","0","0","0","Staff","0","0","0","Public","0","0","0","73","100","2","0","0","","","","","","",""
"29","0","0000-00-00","00:00:00","Book","Public","in Library","After Modern Art: 1945-2000","03.HOPK","1","","0","","0","","2000-00-00","Year","019284234x","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","71","100","3","0","0","","","","Modern and contemporary art can be both baffling and beautiful, it can also be innovative, political, and disturbing. Closely informed by critical approaches, this book sets out to provide the first concise interpretation of this period. Jackson Pollock, Andy Warhol, Cindy Sherman, and Damien Hirst are among many artists discussed, within the political and cultural worlds they inhabited. The theoretical and issue-based debates that have driven the art of this period art along are followed through the key movements of Abstract Expressionism, Pop Art, Minimalism, Conceptualism, Postmodernism. This book is intended as an introduction to art in the latter half of the 20th Century for students and the general reader interested in modern and contemporary art. ","","",""
"30","0","0000-00-00","00:00:00","Book","Public","in Library","Shock of the New: Art and the Century of Change","03.HUGH","1","","0","","0","","1981-00-00","Year","0563177802","","Staff","","","0","0","0","Staff","0","0","0","Public","0","0","0","73","100","3","0","0","","","","","","",""
"31","0","0000-00-00","00:00:00","Book","Public","in Library","Art in the Eighties","03.LUCI","1","","0","","0","","1990-00-00","Year","0876636008","","Staff","","","0","0","0","Staff","0","0","0","Public","0","0","0","77","100","2","0","0","","","","","","",""
"32","0","0000-00-00","00:00:00","Book","Public","in Library","Art Today","03.LUCI","1","","0","","0","","1995-00-00","Year","714838888","","Staff","","","0","0","0","Staff","0","0","0","Public","0","0","0","74","100","1","0","0","","","","","","",""
"33","0","0000-00-00","00:00:00","Book","Public","in Library","Art Tomorrow","03.LUCI","1","","0","","0","","2002-00-00","Year","2879392527","","Staff","","","0","0","0","Staff","0","0","0","Public","0","0","0","74","100","2","0","0","","","","","","",""
"34","0","0000-00-00","00:00:00","Book","Public","in Library","Movements in art since 1945","03.LUCI","1","","0","","0","","2000-00-00","Year","050020344x","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","73","100","2","0","0","","","","","","",""
"35","0","0000-00-00","00:00:00","Book","Public","in Library","Art in Europe 1990-2000","03.MARA","1","","0","","0","","2002-00-00","Year","8884911117","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","71","100","2","0","0","","","","","","",""
"36","0","0000-00-00","00:00:00","Book","Public","in Library","Century of Innocence-The History of the White Monochrome","03.NACK","1","","0","","0","","2000-00-00","Year","9188090310","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","93","100","1","0","0","","","","","","",""
"37","0","0000-00-00","00:00:00","Book","Public","in Library","Art of the Twentieth Century: Movements, Theories, Schools and Tendencies 1900-2000","03.PARM","1","","0","","0","","2000-00-00","Year","8881186527","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","73","100","3","0","0","","","","","","",""
"38","0","0000-00-00","00:00:00","Book","Public","in Library","Circa 1900: From the Genteel Tradition to the Jazz Age","03.RAYE","1","","0","","0","","2001-00-00","Year","0914782983","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","79","100","2","0","0","","","","","","",""
"39","0","0000-00-00","00:00:00","Book","Public","in Library","Art at the turn of the Millennium","03.RIEM","1","","0","","0","","1999-00-00","Year","3822868299","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","79","100","2","0","0","","","","","","",""
"40","0","0000-00-00","00:00:00","Book","Public","in Library","Modern Art: 19th & 20th Centuries vol 2","03.SHAP","1","","0","","0","","1978-00-00","Year","070112315x","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","66","100","2","0","0","","","","","","",""
"41","0","0000-00-00","00:00:00","Book","Public","in Library","To be continued> Artists' interventions into the public realm","03.SMIT","1","","0","","0","","2003-00-00","Year","0713487941","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","86","100","2","0","0","","","","","","",""
